NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190003388972,2019,4107850,Flor da Serra do Sul,41,PR,15,F,1,1,1,4107850.0,Flor da Serra do Sul,41.0,PR,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108403,Francisco Beltrão,41,PR,1,1,1,1,504.0,510.0,513.0,516.0,446.0,534.0,445.8,565.5,CEACEDCBEDBEDCBABADDEDCEBEABBBCAADECBCEBCADAD,ADEEEBDBADBADBCCEBAEEAEACCABABBADABEAACAAEDCD,ABBBC99999EABEABBCDBBCCAECACCCABDEEBCECEBEECCABACE,EBAECACCEDBBADCDADBCDABEDDEAABBCEBEABEBCDECBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,120.0,120.0,40.0,540.0,D,G,A,D,3,I,A,C,D,C,C,C,B,B,B,B,A,B,C,B,A,D,A,B,B
190003749630,2019,2611606,Recife,26,PE,22,M,0,3,1,2611606.0,Recife,26.0,PE,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611606,Recife,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,C,B,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,C,A,B,B
190002094723,2019,3550308,São Paulo,35,SP,33,M,1,3,1,3550308.0,São Paulo,35.0,SP,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1,1,1,1,506.0,508.0,512.0,517.0,486.8,559.3,524.5,543.1,DDDDEDDCCDDACABABCBCDBCCEDADDEDEBCAACBDDDAEAC,ABCCECBBCECEBCDBCCEAECADBADDAAEDEADECBBAEACAC,BBEED99999ABDBCEEEABBEABCCCBBAEDACDAADBBECBDCAADBE,BAECBAECDBAAABEBADCEBCEAABDCEBBAEDAADBBEAABEC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,40.0,40.0,120.0,0.0,320.0,H,C,F,F,1,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,B,A,B
190003589914,2019,1200609,Tarauacá,12,AC,20,F,1,3,1,1200609.0,Tarauacá,12.0,AC,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200609,Tarauacá,12,AC,1,1,1,1,504.0,507.0,511.0,516.0,387.7,463.3,454.7,537.0,BABCCECCA.DDBDCCBDEEEBCECCDECCEDBDDBECDCECABC,DBEECBAEDCDCCEACACDCDDDCDDACBAEDCCDEACADBEACC,99999EDDDEDABDEBCAECACCECCCEEECCDEBBEBECDCCDECCDDA,BCADACCADCDCDDCDDDAEEBDEAEBBDCBCCDADBDCCDDCBA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,80.0,0.0,420.0,H,C,F,F,3,B,A,C,D,A,A,B,B,B,A,B,A,A,B,A,A,D,A,A,A
190001130059,2019,2211001,Teresina,22,PI,20,F,1,4,1,2211001.0,Teresina,22.0,PI,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,503.0,508.0,512.0,515.0,508.5,525.3,581.9,472.4,CBEDACEEDBBECDCDDCBCBEADACDAEBAEEDBCBCCDBBBCB,BECCAEBECECECCDBEBBCEDDADECCEABDACBECECAEBCCB,BBEDA99999CBABCECCCCCAECEEDABBEAEBAABDDCEABDCACAEA,ECBCDDBC*ECAADABCCEEACDCBCAEBABCCBCADEBDACBCE,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,140.0,120.0,120.0,640.0,B,B,C,F,5,C,A,B,D,A,B,B,B,A,A,A,A,A,B,B,A,E,A,B,B
190004895515,2019,4216255,São João do Oeste,42,SC,18,F,1,1,1,4211009.0,Mondaí,42.0,SC,2,0,2,1.0,0,42061105.0,4216255.0,São João do Oeste,42.0,SC,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4208401,Itapiranga,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,481.4,502.7,439.0,527.2,CBAAAEBEEDBDDEACCDBDABEECEBBADBAEEDEAABCCBBDB,ACBBCACDBEABECADBACEACCCADBAECEBDCCDAEDACBCDB,ADBAA99999BCDBCDEABBDAAEABEBCCAAAEEEABDDDCC.BADBBC,CADECACADCCCBACEDDBBCCBCCDBEEEBBADABCDECDDCAB,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,100.0,120.0,100.0,0.0,440.0,B,D,A,A,4,C,A,B,C,B,B,B,B,B,A,A,A,A,A,A,A,B,B,B,B
190003361007,2019,3552502,Suzano,35,SP,29,M,2,3,1,3530607.0,Mogi das Cruzes,35.0,SP,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552502,Suzano,35,SP,0,1,1,0,,508.0,512.0,,,557.7,475.1,,,AAACCDBBCEEEACAADCEABDBAACDBEEEEEEEEEEDDCECCC,BBEDD99999ABABCEACDECEECDEAACCCCCCCCCCCCCCCCCCCCCC,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,140.0,160.0,140.0,140.0,40.0,620.0,D,G,C,D,2,D,A,B,C,B,A,B,B,B,B,B,A,A,B,B,A,C,A,B,A
190002354969,2019,3541000,Praia Grande,35,SP,19,F,1,3,1,3541000.0,Praia Grande,35.0,SP,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541000,Praia Grande,35,SP,0,1,1,0,,507.0,511.0,,,354.3,439.0,,,BCEADAABEAEB.CBEBDBEACADBCAEACACBBEADEACCBEAB,ABACB99999DC.BEAEDDD.A.CCB.CECDCCADAABEACABDECEBDA,,0,,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,,1.0,120.0,100.0,100.0,120.0,40.0,480.0,H,D,F,B,3,E,A,B,C,A,C,B,A,B,A,A,A,A,B,A,A,C,B,A,B
190005320631,2019,3550308,São Paulo,35,SP,29,M,1,1,1,3550308.0,São Paulo,35.0,SP,1,10,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1,1,1,1,504.0,507.0,511.0,516.0,568.2,617.1,589.7,561.0,BECACECCECDD*ADABEAAEBEADABBAECABCAEACAACCBAB,EEBCABACAEACBBEEEBCCCACCEABCBDABEEDCADBCBACDB,BDABE99999ECBEBBDBBCDEAECBACBBBCACEDEDCADDEEBCCCDE,DABEDECDDECBABBBCACCBDECAADBABACEBAEDEACDADBD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,160.0,120.0,160.0,720.0,D,E,B,B,1,C,A,B,B,A,A,B,A,A,A,B,A,A,A,A,A,B,A,B,B
190001180797,2019,2100907,Araioses,21,MA,19,F,1,3,1,5200258.0,Águas Lindas de Goiás,52.0,GO,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100907,Araioses,21,MA,0,1,1,0,,508.0,512.0,,,459.0,499.6,,,DEAEACEAEAAEACDBDAAADEDEBAEEADEDEDCEBCBDBAEBE,99999BDAAECDBBEAEECBEEDEBBACACEADBCDADADECBBCACABA,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,140.0,100.0,120.0,160.0,80.0,600.0,B,F,B,B,3,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001170761,2019,2304400,Fortaleza,23,CE,19,F,1,2,1,2304400.0,Fortaleza,23.0,CE,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,507.0,511.0,518.0,550.5,598.9,592.7,585.8,ABDBDEADDCEACAEDAEBCCECBBABEEBECDBDCEADDDDEDD,ECEBABAECBCCACEEEDCCCABBEDBCCEBBAEBDADCBBACDB,99999ABCAECCBEAEDBDEDBAECBAECEECBEDDEBBADDEEBCECCB,DECBAECCCDEBEDCDCECBAAEBADDEBEACDADBCCDEEEEEA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,140.0,640.0,B,D,C,B,7,D,A,C,D,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B
190004376407,2019,3203353,Marilândia,32,ES,16,M,1,1,1,3203353.0,Marilândia,32.0,ES,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201506,Colatina,32,ES,1,1,1,1,503.0,507.0,511.0,515.0,496.2,584.2,562.6,550.8,ACECDEDCCDBBDDCCBEBCCAAAEEDEABBBBDECCCDDEDCCA,EACCABABDACCBCDBECCCDCCABDBBBBBBDABDADBBBCADB,99999CBAADACBABEAEEEDAAEBBCEEECCECCAEEAAADDCABBCBE,EBBDDDDCAECBADACECCBAABBCACECACCE*CACDDBBCCDA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,80.0,120.0,140.0,160.0,140.0,640.0,B,B,F,C,4,G,A,B,C,B,B,B,B,A,A,A,A,A,B,A,B,C,B,B,B
190005866632,2019,4110706,Irati,41,PR,30,F,0,1,1,4110706.0,Irati,41.0,PR,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110706,Irati,41,PR,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,A,F,B,3,E,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
190001617822,2019,3550308,São Paulo,35,SP,19,M,1,1,1,3550308.0,São Paulo,35.0,SP,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1,1,1,1,505.0,507.0,511.0,518.0,611.6,653.8,626.0,766.5,AADCCECACCDCCECBDECBCBBBDDCAAECBAEAAECDEDBAEE,BAAAABABAADCBCEEABCACBCEDDBCCABCAEDBADCEDACDB,BDABE99999BCBAAEEBABDAAECAAECBDCBCCAEBDAADCEBCDCDB,DCCBACABCDBDCECDEEBCBDAAEDDDABCDBABDBEEBCBECB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,140.0,180.0,160.0,100.0,740.0,G,G,E,E,4,Q,B,E,D,C,A,B,B,B,B,B,B,B,E,B,B,E,B,B,B
190001278953,2019,3169406,Três Pontas,31,MG,19,F,1,2,1,3169406.0,Três Pontas,31.0,MG,2,0,2,1.0,0,31174688.0,3169406.0,Três Pontas,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169406,Três Pontas,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,352.8,467.0,539.0,488.0,CACEEDCDDCDBDEEDBBDBDCBDCBEDDCBBECABDEDCEADDE,ABECCCABADAAABDCEBABEADEBECCBCCBBECAADEEBABBE,ADBCE99999BACCDCAACECCDEACCCBCBDCEDCDCEDBDECEDAECB,BABBDDCAEBADAEDCADDCBEADDDDBEDDEBEDCDBDABEDDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,100.0,120.0,0.0,460.0,H,C,B,C,5,C,A,B,D,A,A,B,B,B,B,B,A,A,B,A,B,E,A,A,B
190004928176,2019,1100205,Porto Velho,11,RO,53,F,2,1,1,1100205.0,Porto Velho,11.0,RO,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100205,Porto Velho,11,RO,1,1,1,1,504.0,510.0,513.0,516.0,461.1,577.1,513.5,415.3,CBACCECDDABEEDBABADEEBEEBBCCBBCAEEDCCABAACCAA,CABCAEDBADBDAAAAADBBCEAACAAEABCBCACCDADDCBACA,99999AAAEDECCABCEAEEACDDDCAAECCEDEDBCBAABCEECDCABC,DBAACCCBAEDEAAEAAAECCCACBDEBDCBDEDABCCACEEDBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,100.0,100.0,540.0,B,B,B,B,4,E,A,C,D,B,A,B,B,B,A,A,A,A,B,A,B,C,B,B,B
190005142837,2019,3303906,Petrópolis,33,RJ,20,F,1,3,2,,,,,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303906,Petrópolis,33,RJ,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,F,B,5,C,D,B,C,B,A,B,A,B,A,B,A,A,B,A,B,D,A,A,A
190003044320,2019,1502905,Curuçá,15,PA,20,M,1,3,1,1502905.0,Curuçá,15.0,PA,2,0,2,1.0,0,15048888.0,1502905.0,Curuçá,15.0,PA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502905,Curuçá,15,PA,0,1,1,0,,507.0,511.0,,,474.7,487.1,,,BAECEBACDBECECBCEDBDCADABEDBACADDECCEEDDAECCB,99999ABEBACDBBEADEACDBDEBBEECDCABBAAEBEDACADBCCBAA,,1,,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,H,D,B,B,6,B,A,B,C,A,A,C,A,A,A,A,A,A,B,A,A,C,A,A,A
190003743819,2019,2910727,Eunápolis,29,BA,19,F,1,4,1,2910727.0,Eunápolis,29.0,BA,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910727,Eunápolis,29,BA,1,1,1,1,505.0,510.0,513.0,518.0,509.9,549.9,572.9,505.8,ADBBCABCCDECBACCAEABBBCBBDCDDDADBBEBDADECDDDD,EEBCEEEBBDAAAECBACAAEEAACBECCECCEEBEDBDDDACDB,ADBBE99999AEA*ACCAAEADDCEAADDCABBBDCCEDCBBEEBDBBAB,BBCCACCCDDABBDDAADEBABECCEDEABBCBABDCEDACCDDB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,120.0,120.0,20.0,520.0,C,B,C,C,4,C,A,B,C,A,B,B,B,B,A,B,A,A,C,B,A,D,A,B,B
190005301593,2019,2927408,Salvador,29,BA,27,F,1,3,1,2910503.0,Entre Rios,29.0,BA,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,H,F,F,1,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A
190001946419,2019,2202208,Campo Maior,22,PI,23,F,2,3,1,5300108.0,Brasília,53.0,DF,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202208,Campo Maior,22,PI,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,D,B,3,G,A,C,D,B,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B
190001273461,2019,2910800,Feira de Santana,29,BA,52,M,2,3,1,2503704.0,Cajazeiras,25.0,PB,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910800,Feira de Santana,29,BA,1,1,1,1,504.0,508.0,512.0,516.0,524.6,545.9,417.2,451.6,ADBEAEBEEEBDEDABDACDBBAEDBCBDEADABDDADBCDACCB,ABACAEBAAAAEADDAACBBCDBEBADDCDAEBBCBCCBABECAB,99999EACDBECDBBCEEABCDACCCBCBDAACBDEBDCACBBDEACECB,DADEBCABCBDBBBBEAAEAACBDCBBDADAACEBADDB*CECBA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,120.0,120.0,580.0,A,A,C,A,4,C,A,C,D,A,A,B,A,A,A,B,A,A,B,B,A,C,A,A,B
190003206606,2019,1504208,Marabá,15,PA,25,F,1,3,1,1504208.0,Marabá,15.0,PA,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505536,Parauapebas,15,PA,1,1,1,1,505.0,507.0,511.0,518.0,391.8,422.5,503.0,385.3,AACCBBEBADDEAAABEBCACAABCABCAABBBABAEEBBEAAEA,CDACABAAABACDACAADBCDDBCBDDCCDCCBECEBAAADCBCB,AEADC99999BAEBAABCCEBACEBCAEEECCCDCECDAAADCEBDCCCB,ABCAAEBCAACCADBCDBEADABABCDEECBCCECCBCCEADEED,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,200.0,160.0,160.0,0.0,640.0,D,E,D,B,5,G,A,B,D,A,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190004313997,2019,2111300,São Luís,21,MA,59,M,1,1,1,2105401.0,Itapecuru Mirim,21.0,MA,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,F,B,4,C,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
